vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_05,500m_r010_c018,DEPOT,0.789665358269867,2.15363279528145
truck_06,DEPOT,500m_r009_c016,0.789681669220638,2.15367727969265
truck_06,500m_r009_c016,500m_r008_c016,0.499438915888793,1.36210613424216
truck_06,500m_r008_c016,500m_r010_c016,0.99887783177798,2.7242122684854
truck_06,500m_r010_c016,500m_r011_c015,0.70630201603704,1.92627822555556
truck_06,500m_r011_c015,500m_r012_c014,0.706290525857331,1.92624688870181
truck_06,500m_r012_c014,500m_r013_c013,0.706279033695008,1.92621554644093
truck_06,500m_r013_c013,500m_r014_c012,0.706267539548279,1.92618419876803
truck_06,500m_r014_c012,500m_r016_c010,1.41250058830746,3.85227433174762
truck_06,500m_r016_c010,500m_r016_c012,0.998667123132406,2.72363760854293
truck_06,500m_r016_c012,500m_r016_c010,0.998667123132406,2.72363760854293
truck_06,500m_r016_c010,500m_r015_c009,0.706244545308083,1.92612148720386
truck_06,500m_r015_c009,500m_r013_c008,1.11674679761973,3.04567308441746
truck_06,500m_r013_c008,500m_r011_c007,1.11676133619709,3.04571273508297
truck_06,500m_r011_c007,500m_r010_c009,1.11675084914154,3.04568413402238
truck_06,500m_r010_c009,500m_r010_c010,0.499431098218016,1.36208481332186
truck_06,500m_r010_c010,500m_r010_c012,0.998862196305365,2.72416962628736
truck_06,500m_r010_c012,500m_r010_c014,0.998862196305365,2.72416962628736
truck_06,500m_r010_c014,500m_r009_c014,0.499438915889188,1.36210613424324
truck_06,500m_r009_c014,500m_r007_c014,0.99887783177798,2.7242122684854
truck_06,500m_r007_c014,500m_r006_c014,0.499438915889188,1.36210613424324
truck_06,500m_r006_c014,500m_r005_c013,0.706359437185205,1.92643482868692
truck_06,500m_r005_c013,500m_r005_c014,0.499512294306256,1.36230625719888
truck_06,500m_r005_c014,500m_r005_c015,0.499512294304797,1.3623062571949
truck_06,500m_r005_c015,500m_r004_c016,0.706370915462018,1.92646613307823
truck_06,500m_r004_c016,500m_r005_c016,0.499438915889188,1.36210613424324
truck_06,500m_r005_c016,500m_r006_c017,0.706359437185205,1.92643482868692
truck_06,500m_r006_c017,500m_r008_c017,0.998877831778375,2.72421226848648
truck_06,500m_r008_c017,500m_r009_c017,0.499438915888793,1.36210613424216
truck_06,500m_r009_c017,500m_r010_c017,0.499438915889188,1.36210613424324
truck_06,500m_r010_c017,500m_r010_c016,0.499431098219476,1.36208481332584
truck_06,500m_r010_c016,500m_r009_c015,0.706313504234034,1.92630955700191
truck_06,500m_r009_c015,500m_r008_c014,0.706324990447011,1.9263408830373
truck_06,500m_r008_c014,500m_r009_c015,0.706324990447011,1.9263408830373
truck_06,500m_r009_c015,500m_r010_c016,0.706313504234034,1.92630955700191
truck_06,500m_r010_c016,DEPOT,0.353152444194003,0.963143029620009
truck_07,DEPOT,500m_r009_c017,0.789681669220638,2.25623334063039
truck_07,500m_r009_c017,500m_r008_c018,0.706324990447011,2.01807140127717
truck_07,500m_r008_c018,500m_r007_c018,0.499438915889188,1.42696833111196
truck_07,500m_r007_c018,500m_r005_c019,1.11680492353121,3.19087121008916
truck_07,500m_r005_c019,500m_r005_c017,0.999024588477695,2.85435596707913
truck_07,500m_r005_c017,500m_r004_c016,0.706370915463051,2.01820261560872
truck_07,500m_r004_c016,500m_r002_c016,0.99887783177798,2.8539366622228
truck_07,500m_r002_c016,500m_r003_c016,0.499438915889188,1.42696833111196
truck_07,500m_r003_c016,500m_r005_c015,1.11681944317144,3.19091269477555
truck_07,500m_r005_c015,500m_r005_c014,0.499512294304797,1.42717798372799
truck_07,500m_r005_c014,500m_r005_c015,0.499512294304797,1.42717798372799
truck_07,500m_r005_c015,500m_r006_c014,0.706359437184173,2.01816982052621
truck_07,500m_r006_c014,500m_r006_c013,0.499496061227881,1.42713160350823
truck_07,500m_r006_c013,500m_r007_c013,0.499438915889188,1.42696833111196
truck_07,500m_r007_c013,500m_r008_c014,0.706336474677935,2.01810421336553
truck_07,500m_r008_c014,500m_r009_c015,0.706324990447011,2.01807140127717
truck_07,500m_r009_c015,500m_r009_c016,0.499447343574154,1.42699241021187
truck_07,500m_r009_c016,500m_r010_c015,0.706313504234034,2.01803858352581
